filepaths,age,gender,race
./data/UTKFace\26_0_0_20170117172613381.jpg.chip.jpg,2,0,0
./data/UTKFace\22_1_2_20170104020035915.jpg.chip.jpg,2,1,2
./data/UTKFace\21_0_3_20170119154239873.jpg.chip.jpg,2,0,3
./data/UTKFace\25_1_0_20170116165420657.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_1_20170116175546596.jpg.chip.jpg,2,1,1
./data/UTKFace\27_0_1_20170117120450912.jpg.chip.jpg,2,0,1
./data/UTKFace\25_1_0_20170116223848612.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_3_20170116184306842.jpg.chip.jpg,2,1,3
./data/UTKFace\28_0_3_20170119194508397.jpg.chip.jpg,2,0,3
./data/UTKFace\22_1_4_20170103212717246.jpg.chip.jpg,2,1,4
./data/UTKFace\23_1_2_20170116173201790.jpg.chip.jpg,2,1,2
./data/UTKFace\24_1_0_20170116211912644.jpg.chip.jpg,2,1,0
./data/UTKFace\28_0_1_20170117165412909.jpg.chip.jpg,2,0,1
./data/UTKFace\26_1_3_20170104234454339.jpg.chip.jpg,2,1,3
./data/UTKFace\28_1_0_20170117121929252.jpg.chip.jpg,2,1,0
./data/UTKFace\24_1_0_20170116205900085.jpg.chip.jpg,2,1,0
./data/UTKFace\25_1_1_20170116002112614.jpg.chip.jpg,2,1,1
./data/UTKFace\25_1_1_20170112205151018.jpg.chip.jpg,2,1,1
./data/UTKFace\25_1_4_20170103230304689.jpg.chip.jpg,2,1,4
./data/UTKFace\21_0_1_20170116215541940.jpg.chip.jpg,2,0,1
./data/UTKFace\26_1_4_20170103213122476.jpg.chip.jpg,2,1,4
./data/UTKFace\26_0_3_20170117153030981.jpg.chip.jpg,2,0,3
./data/UTKFace\26_1_3_20170104232120449.jpg.chip.jpg,2,1,3
./data/UTKFace\26_0_0_20170117172408564.jpg.chip.jpg,2,0,0
./data/UTKFace\20_1_1_20170105002448621.jpg.chip.jpg,2,1,1
./data/UTKFace\25_1_1_20170112193002220.jpg.chip.jpg,2,1,1
./data/UTKFace\20_0_0_20170104230051977.jpg.chip.jpg,2,0,0
./data/UTKFace\26_1_1_20170113000644330.jpg.chip.jpg,2,1,1
./data/UTKFace\21_1_1_20170112231905070.jpg.chip.jpg,2,1,1
./data/UTKFace\20_1_3_20170119153712943.jpg.chip.jpg,2,1,3
./data/UTKFace\26_1_3_20170119193148570.jpg.chip.jpg,2,1,3
./data/UTKFace\22_1_0_20170116220938702.jpg.chip.jpg,2,1,0
./data/UTKFace\27_1_2_20170116165628229.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_2_20170116182638875.jpg.chip.jpg,2,1,2
./data/UTKFace\28_0_3_20170119194453659.jpg.chip.jpg,2,0,3
./data/UTKFace\28_1_0_20170109003515954.jpg.chip.jpg,2,1,0
./data/UTKFace\28_0_1_20170113151400128.jpg.chip.jpg,2,0,1
./data/UTKFace\20_1_0_20170104021334149.jpg.chip.jpg,2,1,0
./data/UTKFace\25_1_2_20170116174838291.jpg.chip.jpg,2,1,2
./data/UTKFace\28_1_0_20170117140041948.jpg.chip.jpg,2,1,0
./data/UTKFace\28_1_2_20170116164653714.jpg.chip.jpg,2,1,2
./data/UTKFace\27_0_1_20170113133634568.jpg.chip.jpg,2,0,1
./data/UTKFace\26_1_1_20170116164358291.jpg.chip.jpg,2,1,1
./data/UTKFace\22_1_3_20170105002553629.jpg.chip.jpg,2,1,3
./data/UTKFace\25_0_0_20170117151647102.jpg.chip.jpg,2,0,0
./data/UTKFace\26_1_0_20170117152808211.jpg.chip.jpg,2,1,0
./data/UTKFace\23_1_3_20170104231839354.jpg.chip.jpg,2,1,3
./data/UTKFace\24_0_2_20170112003933482.jpg.chip.jpg,2,0,2
./data/UTKFace\28_0_3_20170119194942867.jpg.chip.jpg,2,0,3
./data/UTKFace\26_0_0_20170117171714931.jpg.chip.jpg,2,0,0
./data/UTKFace\25_1_1_20170114024756550.jpg.chip.jpg,2,1,1
./data/UTKFace\26_0_2_20170117172558276.jpg.chip.jpg,2,0,2
./data/UTKFace\25_1_2_20170116175319780.jpg.chip.jpg,2,1,2
./data/UTKFace\25_1_2_20170104015651372.jpg.chip.jpg,2,1,2
./data/UTKFace\22_1_1_20170117141140945.jpg.chip.jpg,2,1,1
./data/UTKFace\22_1_2_20170116172707989.jpg.chip.jpg,2,1,2
./data/UTKFace\24_1_1_20170115235619848.jpg.chip.jpg,2,1,1
./data/UTKFace\29_1_1_20170112211222837.jpg.chip.jpg,2,1,1
./data/UTKFace\28_1_0_20170117092254042.jpg.chip.jpg,2,1,0
./data/UTKFace\29_1_0_20170116180417150.jpg.chip.jpg,2,1,0
./data/UTKFace\22_1_3_20170119163344958.jpg.chip.jpg,2,1,3
./data/UTKFace\28_1_0_20170117180322086.jpg.chip.jpg,2,1,0
./data/UTKFace\25_1_4_20170117151122740.jpg.chip.jpg,2,1,4
./data/UTKFace\21_0_1_20170116214828919.jpg.chip.jpg,2,0,1
./data/UTKFace\25_0_0_20170117195250189.jpg.chip.jpg,2,0,0
./data/UTKFace\28_0_3_20170104214636285.jpg.chip.jpg,2,0,3
./data/UTKFace\29_0_1_20170116203025802.jpg.chip.jpg,2,0,1
./data/UTKFace\26_0_2_20170116181343246.jpg.chip.jpg,2,0,2
./data/UTKFace\26_1_1_20170116170849354.jpg.chip.jpg,2,1,1
./data/UTKFace\25_0_3_20170119171743041.jpg.chip.jpg,2,0,3
./data/UTKFace\20_1_4_20170103230550945.jpg.chip.jpg,2,1,4
./data/UTKFace\29_0_0_20170103182336026.jpg.chip.jpg,2,0,0
./data/UTKFace\26_0_0_20170117195617829.jpg.chip.jpg,2,0,0
./data/UTKFace\26_1_2_20170104022154229.jpg.chip.jpg,2,1,2
./data/UTKFace\24_0_3_20170117145631891.jpg.chip.jpg,2,0,3
./data/UTKFace\25_0_3_20170119171303424.jpg.chip.jpg,2,0,3
./data/UTKFace\22_0_3_20170117143013435.jpg.chip.jpg,2,0,3
./data/UTKFace\29_0_0_20170117180842036.jpg.chip.jpg,2,0,0
./data/UTKFace\29_0_1_20170103235915646.jpg.chip.jpg,2,0,1
./data/UTKFace\22_1_3_20170119163211532.jpg.chip.jpg,2,1,3
./data/UTKFace\24_1_3_20170116220136183.jpg.chip.jpg,2,1,3
./data/UTKFace\23_1_2_20170116164541818.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_1_20170116011413001.jpg.chip.jpg,2,1,1
./data/UTKFace\22_0_0_20170117140026568.jpg.chip.jpg,2,0,0
./data/UTKFace\26_0_3_20170119184303327.jpg.chip.jpg,2,0,3
./data/UTKFace\24_0_1_20170117013644564.jpg.chip.jpg,2,0,1
./data/UTKFace\26_1_0_20170117153211341.jpg.chip.jpg,2,1,0
./data/UTKFace\27_0_2_20170116184844591.jpg.chip.jpg,2,0,2
./data/UTKFace\27_1_2_20170116163739668.jpg.chip.jpg,2,1,2
./data/UTKFace\20_1_2_20170104020725236.jpg.chip.jpg,2,1,2
./data/UTKFace\24_0_4_20170117145214993.jpg.chip.jpg,2,0,4
./data/UTKFace\27_0_1_20170113182853263.jpg.chip.jpg,2,0,1
./data/UTKFace\22_1_2_20170116162441662.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_0_20170116162357240.jpg.chip.jpg,2,1,0
./data/UTKFace\26_0_2_20170104023216134.jpg.chip.jpg,2,0,2
./data/UTKFace\20_0_0_20170117134042772.jpg.chip.jpg,2,0,0
./data/UTKFace\22_0_0_20170119151204830.jpg.chip.jpg,2,0,0
./data/UTKFace\26_0_1_20170117001235514.jpg.chip.jpg,2,0,1
./data/UTKFace\28_0_1_20170117020349205.jpg.chip.jpg,2,0,1
./data/UTKFace\26_1_0_20170120134302655.jpg.chip.jpg,2,1,0
./data/UTKFace\23_1_1_20170112203929794.jpg.chip.jpg,2,1,1
./data/UTKFace\25_1_0_20170116003458183.jpg.chip.jpg,2,1,0
./data/UTKFace\26_0_4_20170117200423270.jpg.chip.jpg,2,0,4
./data/UTKFace\26_1_2_20170116175849328.jpg.chip.jpg,2,1,2
./data/UTKFace\21_1_1_20170112192955750.jpg.chip.jpg,2,1,1
./data/UTKFace\28_0_0_20170116212102377.jpg.chip.jpg,2,0,0
./data/UTKFace\23_0_1_20170117144346825.jpg.chip.jpg,2,0,1
./data/UTKFace\28_1_2_20170116222623761.jpg.chip.jpg,2,1,2
./data/UTKFace\22_0_0_20170116200924248.jpg.chip.jpg,2,0,0
./data/UTKFace\22_0_1_20170113193211629.jpg.chip.jpg,2,0,1
./data/UTKFace\28_1_2_20170116164524917.jpg.chip.jpg,2,1,2
./data/UTKFace\24_0_0_20170116205634434.jpg.chip.jpg,2,0,0
./data/UTKFace\23_1_2_20170116173233383.jpg.chip.jpg,2,1,2
./data/UTKFace\24_1_2_20170116162908737.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_0_20170117174948312.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_0_20170117094755094.jpg.chip.jpg,2,1,0
./data/UTKFace\29_1_1_20170116222109155.jpg.chip.jpg,2,1,1
./data/UTKFace\28_0_1_20170113133920440.jpg.chip.jpg,2,0,1
./data/UTKFace\26_1_2_20170116175920746.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_0_20170116180117686.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_2_20170116163413372.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_2_20170116180422018.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_1_20170116234436659.jpg.chip.jpg,2,1,1
./data/UTKFace\26_0_1_20170117195912668.jpg.chip.jpg,2,0,1
./data/UTKFace\28_0_3_20170119194455730.jpg.chip.jpg,2,0,3
./data/UTKFace\26_0_2_20170116183020432.jpg.chip.jpg,2,0,2
./data/UTKFace\25_0_3_20170119171215856.jpg.chip.jpg,2,0,3
./data/UTKFace\22_0_0_20170116220518146.jpg.chip.jpg,2,0,0
./data/UTKFace\25_1_2_20170104021412148.jpg.chip.jpg,2,1,2
./data/UTKFace\25_0_0_20170113181537380.jpg.chip.jpg,2,0,0
./data/UTKFace\29_1_1_20170112235043081.jpg.chip.jpg,2,1,1
./data/UTKFace\28_1_0_20170116200848585.jpg.chip.jpg,2,1,0
./data/UTKFace\25_0_0_20170116222911780.jpg.chip.jpg,2,0,0
./data/UTKFace\27_1_2_20170116171540755.jpg.chip.jpg,2,1,2
./data/UTKFace\21_0_4_20161223214823880.jpg.chip.jpg,2,0,4
./data/UTKFace\26_1_1_20170113011757664.jpg.chip.jpg,2,1,1
./data/UTKFace\27_1_0_20170119194402442.jpg.chip.jpg,2,1,0
./data/UTKFace\20_0_4_20170103234731301.jpg.chip.jpg,2,0,4
./data/UTKFace\25_1_0_20170116220927378.jpg.chip.jpg,2,1,0
./data/UTKFace\27_0_4_20170103235026964.jpg.chip.jpg,2,0,4
./data/UTKFace\23_0_1_20170114033532450.jpg.chip.jpg,2,0,1
./data/UTKFace\25_0_3_20170104214558568.jpg.chip.jpg,2,0,3
./data/UTKFace\26_1_4_20170117201351845.jpg.chip.jpg,2,1,4
./data/UTKFace\25_1_3_20170119172102729.jpg.chip.jpg,2,1,3
./data/UTKFace\28_1_1_20170117140921395.jpg.chip.jpg,2,1,1
./data/UTKFace\26_1_3_20170117153151565.jpg.chip.jpg,2,1,3
./data/UTKFace\28_1_1_20170116225020910.jpg.chip.jpg,2,1,1
./data/UTKFace\26_1_4_20170117173903318.jpg.chip.jpg,2,1,4
./data/UTKFace\25_0_0_20170105162443771.jpg.chip.jpg,2,0,0
./data/UTKFace\23_1_2_20170116173154425.jpg.chip.jpg,2,1,2
./data/UTKFace\22_1_1_20170112233618639.jpg.chip.jpg,2,1,1
./data/UTKFace\26_1_2_20170116184043483.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_1_20170116164012804.jpg.chip.jpg,2,1,1
./data/UTKFace\26_0_4_20170116182250630.jpg.chip.jpg,2,0,4
./data/UTKFace\22_1_3_20170104223821199.jpg.chip.jpg,2,1,3
./data/UTKFace\28_0_1_20170113135703082.jpg.chip.jpg,2,0,1
./data/UTKFace\23_1_3_20170104222248295.jpg.chip.jpg,2,1,3
./data/UTKFace\20_0_1_20170113133103776.jpg.chip.jpg,2,0,1
./data/UTKFace\26_1_0_20170113000527784.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_0_20170112203844509.jpg.chip.jpg,2,1,0
./data/UTKFace\22_0_1_20170114033114683.jpg.chip.jpg,2,0,1
./data/UTKFace\28_1_0_20170117202555320.jpg.chip.jpg,2,1,0
./data/UTKFace\26_0_0_20170117152914653.jpg.chip.jpg,2,0,0
./data/UTKFace\29_1_2_20170116191209449.jpg.chip.jpg,2,1,2
./data/UTKFace\26_0_3_20170119180530883.jpg.chip.jpg,2,0,3
./data/UTKFace\27_0_1_20170113133215272.jpg.chip.jpg,2,0,1
./data/UTKFace\23_1_4_20170117144906730.jpg.chip.jpg,2,1,4
./data/UTKFace\26_1_1_20170117200345500.jpg.chip.jpg,2,1,1
./data/UTKFace\20_1_2_20170117141237688.jpg.chip.jpg,2,1,2
./data/UTKFace\25_1_1_20170112205157395.jpg.chip.jpg,2,1,1
./data/UTKFace\26_1_1_20170116225013300.jpg.chip.jpg,2,1,1
./data/UTKFace\29_1_0_20170116175630702.jpg.chip.jpg,2,1,0
./data/UTKFace\28_1_2_20170104020754708.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_2_20170116180234218.jpg.chip.jpg,2,1,2
./data/UTKFace\26_1_0_20170112231759374.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_2_20170116184449316.jpg.chip.jpg,2,1,2
./data/UTKFace\20_1_0_20170117192932485.jpg.chip.jpg,2,1,0
./data/UTKFace\27_0_0_20170116205629794.jpg.chip.jpg,2,0,0
./data/UTKFace\29_0_1_20170117015458481.jpg.chip.jpg,2,0,1
./data/UTKFace\28_0_3_20170119194927291.jpg.chip.jpg,2,0,3
./data/UTKFace\26_0_1_20170117201415686.jpg.chip.jpg,2,0,1
./data/UTKFace\20_1_1_20170113005418295.jpg.chip.jpg,2,1,1
./data/UTKFace\26_1_0_20170117174358903.jpg.chip.jpg,2,1,0
./data/UTKFace\23_1_0_20170116221828462.jpg.chip.jpg,2,1,0
./data/UTKFace\28_0_1_20170103225933161.jpg.chip.jpg,2,0,1
./data/UTKFace\29_0_3_20170119165447462.jpg.chip.jpg,2,0,3
./data/UTKFace\23_1_2_20170116172816125.jpg.chip.jpg,2,1,2
./data/UTKFace\26_0_2_20170104201313859.jpg.chip.jpg,2,0,2
./data/UTKFace\28_1_4_20170103182238570.jpg.chip.jpg,2,1,4
./data/UTKFace\26_1_0_20170117170217033.jpg.chip.jpg,2,1,0
./data/UTKFace\29_1_0_20170103175359824.jpg.chip.jpg,2,1,0
./data/UTKFace\27_1_3_20170116173028210.jpg.chip.jpg,2,1,3
./data/UTKFace\26_1_3_20170119193112441.jpg.chip.jpg,2,1,3
./data/UTKFace\24_0_4_20170117145745474.jpg.chip.jpg,2,0,4
./data/UTKFace\22_1_0_20170116220644040.jpg.chip.jpg,2,1,0
./data/UTKFace\26_0_1_20170116193423469.jpg.chip.jpg,2,0,1
./data/UTKFace\24_1_4_20170120133956991.jpg.chip.jpg,2,1,4
./data/UTKFace\26_0_0_20170116224826344.jpg.chip.jpg,2,0,0
./data/UTKFace\22_1_2_20170116162944219.jpg.chip.jpg,2,1,2
./data/UTKFace\28_1_2_20170116175907657.jpg.chip.jpg,2,1,2
./data/UTKFace\28_1_3_20170119204506255.jpg.chip.jpg,2,1,3
./data/UTKFace\21_0_0_20170116215442146.jpg.chip.jpg,2,0,0
./data/UTKFace\26_0_4_20170117153404221.jpg.chip.jpg,2,0,4
./data/UTKFace\26_1_1_20170116153255355.jpg.chip.jpg,2,1,1
./data/UTKFace\26_1_1_20170112213133100.jpg.chip.jpg,2,1,1
./data/UTKFace\23_0_2_20170116173001224.jpg.chip.jpg,2,0,2
./data/UTKFace\29_0_3_20170119164049077.jpg.chip.jpg,2,0,3
./data/UTKFace\27_1_0_20170105162221371.jpg.chip.jpg,2,1,0
./data/UTKFace\26_0_2_20170116181409076.jpg.chip.jpg,2,0,2
./data/UTKFace\28_1_3_20170119194459995.jpg.chip.jpg,2,1,3
./data/UTKFace\24_1_4_20170117194845444.jpg.chip.jpg,2,1,4
./data/UTKFace\28_1_2_20170116164230103.jpg.chip.jpg,2,1,2
./data/UTKFace\27_0_3_20170119194317923.jpg.chip.jpg,2,0,3
./data/UTKFace\21_0_2_20170117193634310.jpg.chip.jpg,2,0,2
./data/UTKFace\27_0_2_20170116193532653.jpg.chip.jpg,2,0,2
./data/UTKFace\23_1_1_20170112234254088.jpg.chip.jpg,2,1,1
./data/UTKFace\26_0_1_20170116010114628.jpg.chip.jpg,2,0,1
./data/UTKFace\27_1_3_20170104220643526.jpg.chip.jpg,2,1,3
./data/UTKFace\26_0_1_20170117091210764.jpg.chip.jpg,2,0,1
./data/UTKFace\23_1_3_20170119164502773.jpg.chip.jpg,2,1,3
./data/UTKFace\26_1_3_20170119193150571.jpg.chip.jpg,2,1,3
./data/UTKFace\24_1_2_20170117194430613.jpg.chip.jpg,2,1,2
./data/UTKFace\24_1_2_20170116171531024.jpg.chip.jpg,2,1,2
./data/UTKFace\25_0_0_20170116223144178.jpg.chip.jpg,2,0,0
./data/UTKFace\25_0_1_20170113133830608.jpg.chip.jpg,2,0,1
./data/UTKFace\26_1_2_20170117154930236.jpg.chip.jpg,2,1,2
./data/UTKFace\27_1_1_20170117005946474.jpg.chip.jpg,2,1,1
./data/UTKFace\27_1_0_20170117120620652.jpg.chip.jpg,2,1,0
./data/UTKFace\26_0_0_20170116232422006.jpg.chip.jpg,2,0,0
./data/UTKFace\27_1_1_20170117013822716.jpg.chip.jpg,2,1,1
./data/UTKFace\28_0_3_20170119194817585.jpg.chip.jpg,2,0,3
./data/UTKFace\22_1_4_20170103224814016.jpg.chip.jpg,2,1,4
./data/UTKFace\26_0_0_20170119175528635.jpg.chip.jpg,2,0,0
./data/UTKFace\20_0_4_20170117193449429.jpg.chip.jpg,2,0,4
./data/UTKFace\29_0_3_20170119195301291.jpg.chip.jpg,2,0,3
./data/UTKFace\21_1_2_20170116181138337.jpg.chip.jpg,2,1,2
./data/UTKFace\25_1_4_20170119164406148.jpg.chip.jpg,2,1,4
./data/UTKFace\26_0_4_20170117153449084.jpg.chip.jpg,2,0,4
./data/UTKFace\28_1_1_20170117121837397.jpg.chip.jpg,2,1,1
./data/UTKFace\27_0_1_20170117182635809.jpg.chip.jpg,2,0,1
./data/UTKFace\28_0_0_20170116204038276.jpg.chip.jpg,2,0,0
./data/UTKFace\24_1_0_20170116214453175.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_1_20170116231033348.jpg.chip.jpg,2,1,1
./data/UTKFace\22_1_2_20170116170405273.jpg.chip.jpg,2,1,2
./data/UTKFace\22_0_2_20170104021111388.jpg.chip.jpg,2,0,2
./data/UTKFace\29_1_1_20170117022224947.jpg.chip.jpg,2,1,1
./data/UTKFace\24_1_2_20170116173519270.jpg.chip.jpg,2,1,2
./data/UTKFace\27_1_3_20170119194425057.jpg.chip.jpg,2,1,3
./data/UTKFace\26_0_1_20170113151630983.jpg.chip.jpg,2,0,1
./data/UTKFace\28_0_4_20170117020801701.jpg.chip.jpg,2,0,4
./data/UTKFace\26_1_1_20170116011354096.jpg.chip.jpg,2,1,1
./data/UTKFace\28_0_1_20170113161017373.jpg.chip.jpg,2,0,1
./data/UTKFace\27_1_3_20170104235412059.jpg.chip.jpg,2,1,3
./data/UTKFace\26_0_0_20170117091143436.jpg.chip.jpg,2,0,0
./data/UTKFace\29_0_1_20170116194210361.jpg.chip.jpg,2,0,1
./data/UTKFace\20_1_3_20170119153820321.jpg.chip.jpg,2,1,3
./data/UTKFace\26_1_2_20170116233134701.jpg.chip.jpg,2,1,2
./data/UTKFace\28_0_1_20170117021402997.jpg.chip.jpg,2,0,1
./data/UTKFace\24_1_0_20170116220210491.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_3_20170119163652438.jpg.chip.jpg,2,1,3
./data/UTKFace\28_1_0_20170117021234085.jpg.chip.jpg,2,1,0
./data/UTKFace\24_1_2_20170116174400891.jpg.chip.jpg,2,1,2
./data/UTKFace\26_0_3_20170117154514013.jpg.chip.jpg,2,0,3
./data/UTKFace\29_1_0_20170117130627761.jpg.chip.jpg,2,1,0
./data/UTKFace\27_1_0_20170117120648293.jpg.chip.jpg,2,1,0
./data/UTKFace\20_1_0_20170116214335363.jpg.chip.jpg,2,1,0
./data/UTKFace\26_0_1_20170116010315712.jpg.chip.jpg,2,0,1
./data/UTKFace\28_1_1_20170112234143831.jpg.chip.jpg,2,1,1
./data/UTKFace\25_1_3_20170104214624646.jpg.chip.jpg,2,1,3
./data/UTKFace\25_1_3_20170109134902771.jpg.chip.jpg,2,1,3
./data/UTKFace\24_1_3_20161220221743058.jpg.chip.jpg,2,1,3
./data/UTKFace\26_1_1_20170116223229525.jpg.chip.jpg,2,1,1
./data/UTKFace\28_1_3_20170109132749602.jpg.chip.jpg,2,1,3
./data/UTKFace\26_1_0_20170104233850235.jpg.chip.jpg,2,1,0
./data/UTKFace\27_0_0_20170117195011835.jpg.chip.jpg,2,0,0
./data/UTKFace\26_1_0_20170104021504132.jpg.chip.jpg,2,1,0
./data/UTKFace\21_1_4_20170103224438000.jpg.chip.jpg,2,1,4
./data/UTKFace\23_1_0_20170116221715630.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_3_20170117174606847.jpg.chip.jpg,2,1,3
./data/UTKFace\24_1_2_20170116165511429.jpg.chip.jpg,2,1,2
./data/UTKFace\25_0_0_20170117143313929.jpg.chip.jpg,2,0,0
./data/UTKFace\28_1_2_20170116165143580.jpg.chip.jpg,2,1,2
./data/UTKFace\25_0_3_20170119144812749.jpg.chip.jpg,2,0,3
./data/UTKFace\25_0_2_20170116174828896.jpg.chip.jpg,2,0,2
./data/UTKFace\29_1_0_20170116175235312.jpg.chip.jpg,2,1,0
./data/UTKFace\21_1_4_20161223225837372.jpg.chip.jpg,2,1,4
./data/UTKFace\25_1_3_20170104232046530.jpg.chip.jpg,2,1,3
./data/UTKFace\24_1_4_20170117150624909.jpg.chip.jpg,2,1,4
./data/UTKFace\26_1_2_20170116180753524.jpg.chip.jpg,2,1,2
./data/UTKFace\24_1_4_20170117194920763.jpg.chip.jpg,2,1,4
./data/UTKFace\27_0_0_20170117175359640.jpg.chip.jpg,2,0,0
./data/UTKFace\26_0_4_20170117153243021.jpg.chip.jpg,2,0,4
./data/UTKFace\20_1_0_20170105002441599.jpg.chip.jpg,2,1,0
./data/UTKFace\26_0_0_20170117170723363.jpg.chip.jpg,2,0,0
./data/UTKFace\26_0_3_20170119160406155.jpg.chip.jpg,2,0,3
./data/UTKFace\23_0_0_20170117144620972.jpg.chip.jpg,2,0,0
./data/UTKFace\21_0_3_20170104230718873.jpg.chip.jpg,2,0,3
./data/UTKFace\28_0_1_20170113180628821.jpg.chip.jpg,2,0,1
./data/UTKFace\28_0_1_20170104202028882.jpg.chip.jpg,2,0,1
./data/UTKFace\28_0_3_20170117020733772.jpg.chip.jpg,2,0,3
./data/UTKFace\24_0_3_20170119165839727.jpg.chip.jpg,2,0,3
./data/UTKFace\23_1_3_20170119164504597.jpg.chip.jpg,2,1,3
./data/UTKFace\26_1_1_20170112213135759.jpg.chip.jpg,2,1,1
./data/UTKFace\26_1_1_20170116160930991.jpg.chip.jpg,2,1,1
./data/UTKFace\25_1_3_20170117142157226.jpg.chip.jpg,2,1,3
./data/UTKFace\28_0_1_20170113151347800.jpg.chip.jpg,2,0,1
./data/UTKFace\28_1_4_20170117202541845.jpg.chip.jpg,2,1,4
./data/UTKFace\29_1_0_20170117153920514.jpg.chip.jpg,2,1,0
./data/UTKFace\28_0_1_20170114032935025.jpg.chip.jpg,2,0,1
./data/UTKFace\24_1_0_20170117191400699.jpg.chip.jpg,2,1,0
./data/UTKFace\25_1_3_20170119171913200.jpg.chip.jpg,2,1,3
./data/UTKFace\28_0_2_20170116164233720.jpg.chip.jpg,2,0,2
./data/UTKFace\26_0_0_20170120134036223.jpg.chip.jpg,2,0,0
./data/UTKFace\26_0_2_20170116182654158.jpg.chip.jpg,2,0,2
./data/UTKFace\26_1_2_20170116175858597.jpg.chip.jpg,2,1,2
./data/UTKFace\25_1_2_20170116003442393.jpg.chip.jpg,2,1,2
./data/UTKFace\22_1_3_20170104232533912.jpg.chip.jpg,2,1,3
./data/UTKFace\29_0_1_20170116205643042.jpg.chip.jpg,2,0,1
./data/UTKFace\25_1_2_20170116174850070.jpg.chip.jpg,2,1,2
./data/UTKFace\25_1_2_20170116174825431.jpg.chip.jpg,2,1,2
./data/UTKFace\26_0_1_20170116204840434.jpg.chip.jpg,2,0,1
./data/UTKFace\23_1_2_20170116173127575.jpg.chip.jpg,2,1,2
./data/UTKFace\26_0_1_20170117200132563.jpg.chip.jpg,2,0,1
./data/UTKFace\26_0_4_20170117154446109.jpg.chip.jpg,2,0,4
./data/UTKFace\26_1_4_20170117174327119.jpg.chip.jpg,2,1,4
./data/UTKFace\26_1_2_20170116234746730.jpg.chip.jpg,2,1,2
./data/UTKFace\25_1_0_20170103180835288.jpg.chip.jpg,2,1,0
./data/UTKFace\25_0_3_20170119171339224.jpg.chip.jpg,2,0,3
./data/UTKFace\29_1_0_20170103163303377.jpg.chip.jpg,2,1,0
./data/UTKFace\20_1_0_20170109132033628.jpg.chip.jpg,2,1,0
./data/UTKFace\29_1_1_20170112214952639.jpg.chip.jpg,2,1,1
./data/UTKFace\23_1_3_20170119155754275.jpg.chip.jpg,2,1,3
./data/UTKFace\28_0_2_20170112213615815.jpg.chip.jpg,2,0,2
./data/UTKFace\26_1_4_20170103225928346.jpg.chip.jpg,2,1,4
./data/UTKFace\21_1_3_20170117142147306.jpg.chip.jpg,2,1,3
./data/UTKFace\26_0_3_20170119192438322.jpg.chip.jpg,2,0,3
./data/UTKFace\21_0_1_20170120133601830.jpg.chip.jpg,2,0,1
./data/UTKFace\28_1_0_20170104181556245.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_2_20170116184444570.jpg.chip.jpg,2,1,2
./data/UTKFace\22_1_0_20170109213850161.jpg.chip.jpg,2,1,0
./data/UTKFace\26_1_3_20170119193045378.jpg.chip.jpg,2,1,3
./data/UTKFace\26_0_0_20170113210319024.jpg.chip.jpg,2,0,0
./data/UTKFace\29_1_1_20170113001147795.jpg.chip.jpg,2,1,1
./data/UTKFace\25_0_1_20170116220224657.jpg.chip.jpg,2,0,1
./data/UTKFace\26_1_1_20170112213308487.jpg.chip.jpg,2,1,1
./data/UTKFace\24_1_4_20170104005530664.jpg.chip.jpg,2,1,4
./data/UTKFace\29_1_1_20170112205213493.jpg.chip.jpg,2,1,1
./data/UTKFace\28_0_3_20170119194909970.jpg.chip.jpg,2,0,3
./data/UTKFace\25_1_0_20170117142757162.jpg.chip.jpg,2,1,0
./data/UTKFace\24_1_2_20170116173444326.jpg.chip.jpg,2,1,2
./data/UTKFace\28_1_2_20170116164716297.jpg.chip.jpg,2,1,2
./data/UTKFace\28_1_1_20170113001655787.jpg.chip.jpg,2,1,1
./data/UTKFace\26_0_2_20170120134050439.jpg.chip.jpg,2,0,2
./data/UTKFace\20_1_3_20170119144712261.jpg.chip.jpg,2,1,3
./data/UTKFace\28_0_4_20170103235541444.jpg.chip.jpg,2,0,4
./data/UTKFace\24_1_1_20170115235756393.jpg.chip.jpg,2,1,1
./data/UTKFace\26_1_2_20170116184701683.jpg.chip.jpg,2,1,2
./data/UTKFace\22_1_4_20170103225134240.jpg.chip.jpg,2,1,4
